D-14,D-13,D-12,D-11,D-10,D-9,D-8,D-7,D-6,D-5,D-4,D-3,D-2,D-1,Dday,marketAverage,fluctuation,amount,label
-0.48,-1.19,0.49,-1.28,0.67,-0.18,-0.76,1.17,0.09,0.27,0.09,-1.28,0.54,0.27,-0.44,0.72,2,1,0.40160642570281624
-0.71,-0.81,-0.27,0.5,0.09,0.05,-1.22,0.64,2.09,-0.44,-0.45,0.22,-0.22,-0.76,0.32,-0.01,2,1,-0.5855855855855907
0.58,0.18,4.46,-0.38,-5.05,0.27,3.34,-1.55,-0.7,0.44,1.89,-2.8,0.18,1.02,-0.09,-1.93,2,1,-7.05830775975449
0.77,1.12,-1.72,1.48,-0.89,1.21,3.44,2.09,-2.34,-0.77,0.99,0.73,0.98,-0.13,-1.72,-0.83,2,1,-3.637141634574237
0.0,0.0,-0.26,0.0,-0.26,1.03,0.0,0.26,-0.25,-0.51,-0.26,-0.51,-0.26,-1.3,2.36,2.7,1,1,0.512820512820511
-0.45,0.0,0.0,-1.6,-1.16,0.47,-1.87,0.71,0.24,0.47,0.0,0.0,0.0,0.47,1.17,-0.87,1,1,-2.3094688221709014
-0.74,0.32,-0.85,0.8,0.37,-0.11,-0.85,-0.27,-0.21,0.16,-0.16,0.27,-0.32,0.05,0.0,-0.02,1,1,1.179624664879353
-0.11,0.05,-0.05,-0.05,0.11,-0.11,-0.11,0.0,0.76,0.16,1.45,-0.26,-0.05,-0.21,-0.48,0.67,1,1,-0.7486631016042744
0.23,1.59,-0.67,0.45,0.22,-1.35,1.14,-0.22,-0.68,0.0,-0.23,-0.45,0.0,0.0,-1.6,-1.49,1,1,1.6241299303944245
0.89,0.0,0.44,0.44,-0.22,-0.22,0.0,-0.66,-0.22,0.67,0.0,-2.21,2.26,0.0,0.22,0.27,1,1,1.1013215859030812
0.89,-2.6,1.07,-0.53,-0.05,1.01,-0.74,-0.32,-1.54,0.43,0.0,-1.56,-0.11,1.15,0.54,-2.28,1,1,1.3448090371167343
-0.7,0.0,1.41,-0.35,1.11,-3.65,-0.36,-1.87,0.44,-0.22,-0.8,-1.32,1.27,-1.62,-0.45,1.18,1,1,5.939849624060156
-0.26,0.97,-0.9,0.91,0.51,0.64,0.19,-0.44,-1.66,-1.36,0.0,2.43,-0.9,2.72,0.13,0.21,1,1,4.465408805031457
-0.32,-1.54,0.43,0.0,-1.56,-0.11,1.15,0.54,1.61,-1.91,-0.59,0.92,1.72,-0.37,-0.11,-1.56,1,1,-4.622741764080763
-1.38,1.28,0.48,0.48,0.48,-0.47,0.24,-0.36,0.12,-0.95,0.18,1.44,0.0,-0.06,-1.9,-0.29,1,1,6.461352657004826
-2.21,0.61,2.01,-1.85,1.76,-0.12,-1.43,-3.03,0.19,-0.62,-3.2,2.33,1.08,0.13,1.19,-0.09,1,1,-0.8044554455445496
0.16,0.05,0.16,-0.16,-0.32,0.27,-0.49,0.38,0.27,-0.11,0.16,0.05,0.0,-0.05,-0.38,-0.55,1,1,0.759219088937102
-0.11,0.54,-0.21,0.59,0.11,-0.05,-0.16,-1.33,-0.32,-0.76,1.09,-1.52,-0.99,0.55,-1.77,-2.74,1,1,-0.3370786516853963
0.05,0.0,-0.05,-0.38,0.49,-0.11,0.0,0.22,0.05,0.0,0.16,-0.27,-0.05,0.49,0.0,0.44,1,1,-2.2556390977443663
0.12,0.18,0.12,0.17,0.0,0.0,0.0,-0.12,0.12,-0.64,0.59,-0.12,0.29,-0.12,0.17,0.38,1,1,-0.17421602787456303
0.23,0.06,-0.06,0.06,0.06,0.0,0.0,0.0,0.11,0.06,0.06,0.06,0.0,0.06,0.0,-0.41,1,1,0.572737686139746
0.0,-0.12,-0.06,0.0,0.17,0.06,-0.06,0.06,0.0,0.06,-0.12,0.12,0.12,0.0,0.0,-0.13,1,1,-0.11540680900172795
-0.5,-1.95,0.45,-2.82,0.7,0.23,-0.75,1.74,-1.54,-1.74,-1.06,2.5,-0.81,0.23,-0.47,0.79,1,1,3.2883147386964184
0.0,0.36,1.43,-0.78,1.21,2.25,-0.14,-0.48,0.07,1.18,1.37,1.01,-0.93,5.26,-0.83,-0.17,1,1,-2.775984506132989
0.0,-0.06,-0.13,-0.7,2.94,1.67,0.55,-0.12,0.3,1.39,1.31,-1.06,-0.89,0.12,0.42,0.47,1,1,-1.7334130304841655
0.98,-0.72,0.05,0.46,-0.26,0.05,0.05,-0.82,-1.66,1.11,-0.94,0.53,1.89,0.0,-1.49,0.77,1,1,-5.691906005221936
1.3,0.9,-2.73,-2.22,-2.27,0.48,2.45,-1.86,1.62,1.33,-0.79,-1.32,1.14,0.13,0.46,-0.95,1,1,7.5807514831905065
-0.83,-0.63,1.05,-1.18,0.0,0.42,0.28,-1.67,-1.13,0.21,0.79,0.71,0.77,3.77,0.07,0.7,1,1,5.241935483870974
5.05,-2.77,-5.55,4.92,-1.66,1.54,-0.45,-1.07,-1.69,0.31,0.31,-2.18,-0.64,13.92,-3.65,2.7,2,2,-3.6443148688046656
0.46,0.68,0.23,-3.15,-5.12,-6.37,3.14,2.54,1.98,0.49,1.21,-1.91,1.46,0.0,-1.68,-0.28,2,2,43.90243902439024
-2.53,-0.87,-3.32,-1.26,-2.19,-3.36,-1.35,0.59,-2.14,0.4,-1.59,0.0,-2.22,3.09,3.2,0.44,2,2,-10.852713178294572
2.87,0.21,-0.43,-1.94,-0.44,-0.88,-2.22,0.68,-0.23,0.23,-0.45,4.31,3.7,-2.94,4.1,0.89,2,2,-4.356846473029041
0.73,0.0,-0.56,-3.5,1.69,3.68,-0.5,-2.12,0.0,-0.97,-0.52,0.23,0.23,-1.5,0.06,0.56,2,2,1.225204200700114
-0.18,4.26,-0.36,-3.39,-2.21,0.0,2.64,0.55,0.0,1.28,-2.89,0.19,-1.67,16.98,0.48,-0.01,2,2,-17.65650080256822
0.47,0.42,-0.2,-1.02,-0.63,0.12,0.55,0.3,-0.26,-0.08,1.29,1.04,0.91,-0.7,0.98,0.08,2,1,0.3000677572355004
-0.11,-0.42,0.43,0.28,0.0,-0.05,-0.27,-0.41,-0.09,-0.48,0.39,-0.21,-0.18,0.16,0.37,-0.01,2,1,0.1893373193821546
0.65,0.3,0.31,0.19,-0.21,0.28,0.04,-0.02,0.46,-0.2,0.5,-0.06,-1.51,0.06,0.33,-1.16,2,1,2.210000000000001
-0.5,0.25,0.02,0.65,0.3,0.31,0.19,-0.21,0.28,0.04,-0.02,0.46,-0.2,0.5,-0.06,-0.53,2,1,-0.1680838441763921
-0.09,-0.48,0.39,-0.21,-0.18,0.16,0.37,-0.35,0.25,0.32,0.01,0.32,0.31,-0.26,-0.25,-0.28,2,1,-1.2115193644488542
0.49,-0.83,-0.17,0.01,-0.14,-0.1,-0.55,0.51,-0.29,0.03,-1.47,0.36,-0.42,-0.31,0.47,-0.53,2,1,1.7102515660733841
2.19,-0.35,-1.25,1.55,1.04,0.27,0.41,0.88,4.05,1.75,0.32,1.46,1.5,-1.85,-2.01,0.47,2,2,-4.358974358974354
0.25,1.1,0.25,1.83,2.29,1.92,1.65,2.63,-3.01,0.23,-0.08,4.03,-0.89,3.76,1.74,0.58,2,2,-8.683274021352316
1.19,-1.46,-0.07,0.74,-0.15,0.74,-1.03,-1.41,0.38,-0.15,1.88,1.62,-0.43,1.31,-0.5,-2.56,2,2,5.5595667870036
1.2,0.34,-1.85,-0.46,-0.98,1.45,-0.97,-0.87,0.7,0.52,3.8,1.94,0.0,0.38,-0.92,-1.28,2,2,-3.2240437158469915
1.07,0.08,1.81,1.85,-1.82,-0.52,-1.64,-1.21,-0.31,0.54,0.46,0.15,0.68,-1.06,-1.14,0.24,2,2,-1.0802469135802517
-0.4,-0.53,0.47,1.13,-0.66,0.2,-0.92,0.93,2.05,0.06,-0.71,-1.3,-0.33,-0.53,0.13,-0.17,2,2,-6.843853820598012
-1.11,0.45,0.67,0.22,-0.44,-2.0,-2.05,-0.23,2.09,0.68,0.23,-0.45,-0.68,0.0,-2.97,-1.23,2,2,0.9411764705882453
-0.36,-0.57,-3.88,-0.82,0.75,0.6,2.83,0.8,-0.86,-1.45,-0.15,1.4,2.76,-2.82,-1.6,0.3,2,2,4.062038404726742
-1.88,1.4,-1.07,0.32,-0.13,1.14,-0.88,1.27,-2.94,-1.8,-2.03,0.33,-2.33,4.78,-0.33,-0.69,2,2,4.839764551994774
-1.55,-0.86,-2.02,-1.62,2.85,-1.75,0.45,-0.15,0.74,-1.17,-0.59,-1.05,0.0,0.3,-0.75,-0.91,2,2,-5.311077389984831
2.19,-1.45,-0.45,1.99,-1.89,2.75,2.43,-1.7,0.68,0.06,-1.04,0.19,-1.12,-0.25,-1.32,0.83,2,2,-2.420382165605095
0.88,0.99,-0.86,-1.36,-0.75,0.51,0.13,0.25,-4.01,-3.26,-1.21,-0.14,-1.09,1.94,2.04,0.58,2,2,-8.909574468085102
0.76,-0.65,-2.38,-2.62,-2.73,1.79,-8.3,1.6,-1.46,1.2,2.05,0.35,2.24,0.3,-0.87,0.53,1,2,-8.007590132827325
0.14,0.57,-0.29,1.58,2.35,1.65,-1.63,0.69,1.41,0.14,-1.12,-3.41,-1.08,1.09,0.52,0.89,1,2,2.762172284644193
0.17,0.3,2.07,-1.01,1.92,0.46,1.96,-0.57,0.08,1.4,-1.09,0.98,2.96,0.16,-1.1,0.62,1,2,-5.133306804616
0.29,0.48,0.63,0.14,-0.48,-0.77,-0.73,-0.34,-0.15,0.78,-0.34,0.1,0.1,0.44,0.29,-1.49,1,2,0.19351717464926033
-1.63,0.66,0.33,1.39,-0.81,0.69,2.35,-1.42,-0.6,-0.08,-0.77,0.86,-0.04,-0.69,0.77,0.11,1,2,1.0496568429551933
-0.76,-0.1,0.31,1.28,0.61,-0.15,1.31,-0.89,-0.2,0.1,0.75,0.2,-0.15,0.05,1.44,-1.14,1,2,-1.3248282630029418
-0.73,1.76,0.43,-1.15,-0.77,-1.46,-1.34,1.86,-2.56,1.06,1.35,1.43,-2.0,0.25,-0.84,-1.35,1,1,-3.5964035964035967
0.55,0.55,1.67,2.59,0.68,1.07,-2.64,-1.25,-1.19,1.12,0.04,-0.98,1.12,0.78,0.65,0.48,1,1,-8.837772397094435
-0.83,0.44,-1.23,-0.8,1.12,0.27,1.15,-1.27,-0.58,0.98,1.19,0.39,-0.78,-0.96,0.0,0.17,1,1,0.7430069930070005
1.21,-1.15,-1.48,0.77,0.5,-0.99,-2.09,1.76,0.18,-0.09,1.32,-0.63,0.68,-0.63,-1.22,1.56,1,1,7.041609510745306
-0.77,-0.05,0.5,0.64,0.05,0.18,0.81,0.89,1.55,-0.44,-0.09,-0.83,0.44,-1.23,-0.8,0.8,1,1,4.627133872416889
-0.56,-1.51,-0.33,1.39,-0.76,-1.76,-0.73,1.76,0.43,-1.15,-0.77,-1.46,-1.34,1.86,-2.56,-0.57,1,1,-0.9605662285136485
-0.51,0.76,-2.52,0.52,2.31,-1.76,0.51,-0.51,-1.79,-1.56,0.0,2.65,-1.29,1.04,0.26,-0.79,2,2,-11.082474226804129
0.55,1.65,0.27,0.0,0.27,0.81,0.0,0.8,0.53,0.53,-0.52,-0.79,0.53,-0.26,0.79,0.72,2,2,1.5748031496062964
-1.17,0.0,0.0,0.3,0.0,0.29,0.76,1.63,-1.21,0.0,0.0,0.0,0.41,-0.23,-0.52,0.55,2,2,-6.009334889148188
-0.53,-0.4,0.0,-0.53,-1.14,-0.61,-0.68,-0.96,-3.04,0.43,-0.07,-1.99,0.36,0.29,-0.86,-0.35,2,2,-6.608569353667393
0.0,-0.53,-0.4,0.0,-0.53,-1.14,-0.61,-0.68,-0.96,-3.04,0.43,-0.07,-1.99,0.36,0.29,1.49,2,2,-7.559395248380129
1.13,-0.19,1.68,-0.74,-0.56,-0.19,-0.93,-2.26,-0.19,-1.93,-1.18,3.39,0.58,1.15,1.33,1.63,2,2,-6.355140186915886
0.45,-2.03,0.18,1.93,-0.2,-0.43,-0.59,0.36,-1.57,1.54,-0.81,0.44,-0.36,-1.43,0.87,0.89,1,3,-2.2337958253651813
1.08,1.25,0.45,-2.03,0.18,1.93,-0.2,-0.43,-0.59,0.36,-1.57,1.54,-0.81,0.44,-0.36,0.16,1,3,-3.6326860841424002
1.37,0.9,-1.77,-1.58,1.08,1.25,0.45,-2.03,0.18,1.93,-0.2,-0.43,-0.59,0.36,-1.57,-1.53,1,3,-1.4598540145985384
-1.46,-1.16,0.82,-1.98,-1.07,0.89,1.44,0.57,-1.1,-0.1,0.21,2.06,0.11,-0.71,0.69,0.79,1,3,-4.864413314483995
-1.85,0.06,-0.49,-0.68,-3.43,-0.37,-1.86,-0.08,-0.97,-1.47,0.58,-2.16,-0.82,2.08,1.31,1.49,1,3,-0.05854066485468934
1.14,-0.78,0.16,1.29,0.75,-0.6,-0.43,0.89,0.14,0.62,1.3,-0.51,0.44,0.73,-1.69,-1.44,1,3,2.0665527621837043
1.48,2.32,1.2,2.33,-1.33,1.35,-0.04,-0.56,0.13,-0.43,-1.52,-0.13,-0.92,-0.31,1.16,0.37,1,1,1.8069634200088114
-0.87,-0.61,1.89,1.12,-0.55,-0.13,0.82,-0.68,0.21,0.26,-0.85,0.43,-0.17,0.0,-0.43,-0.91,1,1,2.1579628830384223
-0.26,-0.26,1.19,-0.97,-0.62,-0.41,-0.99,0.26,1.36,-0.88,0.47,0.57,0.0,-2.79,0.0,-0.94,1,1,8.921933085501866
0.69,-0.09,0.04,0.0,0.09,0.09,0.13,1.41,0.0,-1.01,-1.19,-0.56,0.3,0.61,1.68,-0.89,1,1,9.16772285593579
0.62,-1.94,-1.54,0.2,1.07,0.14,-1.3,-0.64,1.33,0.34,-0.44,0.05,0.68,0.05,1.83,1.09,1,1,-3.265499290108853
-0.54,0.83,-0.78,0.15,1.32,0.0,-0.53,0.29,0.92,0.72,1.09,2.78,1.28,-0.95,0.68,-1.25,1,1,1.6311735387403825
-2.11,0.15,0.41,0.71,1.32,-0.55,0.2,1.3,-0.4,-0.4,0.5,-0.6,-0.85,1.56,-0.94,0.61,2,1,-9.26676119100669
-1.67,-1.02,-1.25,2.02,1.02,-0.39,-0.62,-1.98,1.16,-3.26,1.71,2.84,1.13,1.0,-1.05,0.58,2,1,-0.8352144469525924
0.4,0.79,1.46,-1.99,3.21,-0.16,-1.04,-0.88,0.28,1.5,0.93,1.63,-0.75,1.08,-0.8,-0.13,2,1,-5.7642205818497665
-0.82,0.0,1.0,1.21,0.89,-0.42,1.48,1.5,-0.08,-0.91,-0.29,1.08,1.03,-0.53,1.15,0.72,2,1,2.679658952496955
2.02,1.02,-0.39,-0.62,-1.98,1.16,-3.26,1.71,2.84,1.13,1.0,-1.05,-2.01,-0.74,-0.17,-1.49,2,1,4.719283970707888
-2.19,-0.15,2.19,1.1,-0.3,-1.09,0.2,0.3,0.7,-0.79,-0.35,-0.55,-2.57,-1.24,-1.36,1.06,2,1,3.5603217158177047
-1.79,-1.83,1.33,-2.1,1.88,4.21,-0.25,-1.01,-1.28,-3.11,0.27,4.27,-1.28,0.78,8.23,-0.34,1,2,60.57007125890736
-2.74,2.56,-3.31,-1.33,-1.44,-4.63,-1.08,1.82,-3.48,1.57,3.28,1.32,-1.91,-2.75,0.55,-0.54,1,2,0.27223230490018846
-3.23,-1.18,-2.19,-2.64,-5.43,3.09,-4.71,-0.22,0.23,-2.25,-2.99,-3.32,-3.19,2.28,2.97,1.88,1,2,0.7211538461538547
3.98,-0.57,-1.35,3.71,2.07,-2.21,-3.21,-3.31,-3.63,3.14,4.26,2.53,2.47,-3.52,-4.41,-0.94,1,2,-12.650602409638555
0.9,2.08,2.23,0.38,0.38,-2.17,-1.06,0.78,4.35,0.19,0.74,-2.84,-0.47,-0.66,-0.19,0.17,1,2,1.7224880382775032
-1.83,-2.14,5.32,0.54,-0.81,0.36,1.44,-0.71,-0.45,1.08,1.51,1.58,-2.93,0.0,0.36,0.66,1,2,-9.654561558901687
0.88,0.87,0.53,-0.61,-0.82,-1.04,0.08,-0.59,-0.93,-3.91,-1.15,-2.37,0.28,-0.59,-3.13,-2.04,1,1,-3.7982023775007256
-2.37,0.28,-0.59,-3.13,0.81,-4.19,-4.03,4.15,2.51,0.24,-1.15,-2.91,-1.85,-1.88,3.32,1.8,1,1,4.162415833503363
0.2,-0.12,1.12,0.83,0.86,-1.6,1.62,0.12,0.08,0.47,0.15,0.04,0.27,-0.15,-0.23,-0.01,1,1,6.069827033952602
-1.34,-0.41,1.94,-0.36,2.28,-1.38,0.05,-1.26,-0.5,-0.32,-0.6,-1.39,0.66,0.51,0.88,0.58,1,1,6.448641179180092
-0.62,0.48,-0.55,0.63,0.66,0.18,0.44,-0.94,-0.4,-0.55,-2.15,-0.91,-0.38,-2.64,-0.87,-1.89,1,1,3.348691788711533
3.21,0.44,1.1,0.33,-1.74,-0.78,1.51,0.61,-1.2,1.16,-0.16,1.1,0.38,-0.7,0.0,-0.33,1,1,4.026548672566377
0.88,-0.36,0.03,-0.72,0.36,0.49,0.16,0.62,-0.03,-0.58,0.65,-0.45,-0.42,0.59,0.16,0.36,2,2,-2.5139103036803667
1.99,-0.39,0.74,1.21,-0.81,0.52,0.13,-0.17,1.05,0.82,-0.17,-0.39,0.6,0.86,0.68,0.72,2,2,-3.2860215053763464
0.0,-1.56,-1.22,-0.65,-0.33,0.29,-1.5,-0.59,-2.54,-0.23,-3.31,2.67,1.01,0.88,-1.22,-0.19,2,2,-0.6153108518459294
-1.49,-1.31,1.22,-0.87,1.15,-0.17,-0.17,-0.4,0.81,-0.1,0.0,0.44,0.67,0.36,-0.26,0.07,2,2,1.8841974969055153
-0.76,0.07,0.89,-0.03,0.2,0.88,-0.36,0.03,-0.72,0.36,0.49,0.16,0.62,-0.03,-0.58,-0.46,2,2,-1.8800539083557943
1.18,1.02,-0.36,0.83,-0.36,-0.36,-0.04,0.58,1.01,-0.92,-0.14,-1.55,0.18,1.24,-1.15,-1.25,2,2,1.2318621523579099
-0.21,-2.97,-2.84,2.02,-1.76,6.5,-9.05,-3.01,-0.72,-6.25,-0.51,-2.58,-2.12,4.32,-2.59,0.67,2,2,4.255319148936176
-1.93,-1.97,-2.01,0.29,0.29,2.33,0.57,-0.85,-3.14,-1.47,-0.3,-0.9,-1.52,3.08,-9.25,1.22,2,2,-12.828947368421051
-1.71,-1.22,-1.94,0.36,0.36,-0.89,-0.72,-0.36,-1.82,1.85,-0.73,-0.73,3.51,-2.14,-3.1,-0.38,2,2,13.345864661654128
22.54,-5.46,-6.08,6.47,-8.81,3.33,-0.65,3.57,7.84,-9.59,-2.57,0.99,0.0,-1.96,1.67,1.74,2,2,0.0
-1.02,-0.49,-2.07,0.22,-1.72,-0.45,-2.21,0.06,-0.46,-1.75,-0.89,-1.37,3.03,2.47,0.46,1.49,2,2,-17.028571428571425
-6.09,0.27,-2.96,-2.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17,2,2,-4.857142857142859
-0.19,-0.72,-0.82,0.19,-0.1,-0.78,-0.29,0.74,0.29,0.34,0.0,-0.15,2.43,-0.57,-0.38,1.31,1,2,6.366682623264719
-0.97,-2.32,1.53,0.47,-0.31,1.14,-0.77,0.88,-0.67,-1.19,-0.78,2.11,0.41,0.93,-0.05,-0.09,1,2,5.759429153924556
-1.04,-0.26,0.0,-0.53,-0.4,0.07,-1.47,-1.35,0.96,0.34,0.34,0.68,-1.34,-0.48,-0.34,-1.0,1,2,0.0
-3.74,0.9,-0.38,-0.75,-2.33,0.24,0.39,-0.05,-1.21,-1.37,-0.5,-0.3,0.75,0.84,-0.64,0.3,1,2,-2.1318790282597866
0.69,0.46,1.82,-0.76,1.04,0.4,-1.42,-1.58,0.87,-0.68,-0.14,-0.32,-0.46,0.0,1.43,0.81,1,2,4.586739327883738
0.78,0.55,0.77,0.49,0.22,1.29,-0.9,-0.11,-0.7,-0.16,1.52,1.18,0.05,0.53,1.63,-1.39,1,2,3.564049586776852
0.52,0.68,-0.81,-0.6,-0.52,0.13,-0.04,0.95,-1.67,-0.17,-0.57,0.92,1.13,-0.17,1.03,0.25,2,1,3.668941979522189
0.1,2.44,0.5,2.71,-2.74,-1.53,-0.5,-0.86,-0.46,-0.26,-0.51,-0.26,0.93,0.82,0.15,1.29,2,1,0.05063291139240089
0.84,-1.87,-1.21,0.51,-0.35,1.68,-0.75,-2.11,0.05,1.03,0.1,2.44,0.5,2.71,-2.74,0.52,2,1,-3.111111111111109
0.08,-1.65,1.75,-2.04,-0.9,0.21,2.51,-1.25,0.2,0.04,-2.6,1.17,-1.85,0.04,-0.76,-1.82,2,1,-3.130287648054142
-0.38,-1.45,0.48,0.78,0.0,-0.34,1.98,-2.28,1.25,-0.94,0.65,1.33,-1.05,1.24,1.52,-1.63,2,1,0.7883817427385864
0.04,-0.18,0.72,-0.13,-0.4,0.67,-0.18,-1.25,-0.09,0.36,1.85,1.02,0.66,-0.74,-1.32,-3.02,2,1,-1.6896398399288581
1.81,0.16,0.57,0.73,1.03,-0.2,1.68,0.3,1.35,0.1,-0.34,-2.03,-1.46,-1.49,1.72,-0.19,2,3,-0.6160164271047264
0.34,0.8,0.34,6.33,2.64,0.1,1.89,6.46,4.61,-2.02,-10.92,4.67,4.93,-1.8,-4.49,1.03,2,3,-6.68682795698925
-0.61,1.56,-3.13,0.57,0.34,-2.42,-1.15,1.05,-0.35,0.17,-1.44,1.23,2.66,0.06,1.97,-0.11,2,3,11.050704537889722
-1.22,1.93,-0.58,1.37,-0.87,-3.26,0.15,0.05,-0.3,1.51,-0.45,1.05,0.3,-1.67,-2.9,2.7,2,3,7.318840579710151
-0.58,1.37,-0.87,-3.26,0.15,0.05,-0.3,1.51,-0.45,1.05,0.3,-1.67,-2.9,-0.21,0.21,1.06,2,3,8.768115942028976
-0.17,0.99,2.04,0.17,-1.67,2.67,1.98,0.36,-1.25,-1.14,1.9,1.58,0.32,2.07,1.09,0.16,2,3,-1.6184971098265888
-5.8,6.92,0.0,1.08,-1.07,5.4,-1.71,-0.35,-4.18,-4.36,3.04,-2.95,1.9,1.87,0.0,0.07,3,2,66.29893511070253
6.81,-3.32,-0.79,-0.53,-1.87,0.82,0.27,0.0,-0.27,0.81,1.34,-0.53,-2.66,0.27,1.09,-0.61,3,2,-2.965385049047242
-0.67,-0.23,0.45,1.35,-1.11,-0.9,-1.82,2.55,-2.48,-4.17,2.42,0.0,-2.36,-1.69,0.25,0.95,3,2,-1.9582713897575266
2.93,1.29,3.06,0.0,-2.23,3.54,-2.2,0.5,1.49,1.96,1.92,1.42,-1.16,-3.06,2.91,2.21,3,2,4.010457774269938
2.36,-0.61,0.41,-2.45,-0.7,-0.28,-0.92,-0.43,0.36,1.56,0.91,-0.14,-0.35,0.49,0.35,0.33,3,2,-3.596127247579528
1.37,-1.42,-2.88,1.84,-1.04,-0.77,1.13,-1.12,0.71,1.9,3.1,4.81,-0.77,-1.8,-3.4,0.87,3,2,-0.9485094850948506
0.08,-0.5,0.17,-0.25,-0.42,-1.61,0.78,-0.17,-0.68,-0.69,0.43,0.17,0.09,-0.34,-0.52,0.02,2,2,-1.043478260869568
0.86,-2.55,0.44,-0.43,-1.75,1.33,0.0,0.44,0.0,0.44,1.3,1.29,0.0,1.69,0.42,-0.66,2,2,4.564315352697101
-5.9,1.21,-0.5,-0.2,-1.11,-0.81,-1.03,1.45,1.02,-0.71,-1.02,0.41,2.26,0.0,-0.3,1.5,2,2,4.124748490945684
-0.87,-3.08,0.0,1.82,0.45,-0.44,1.34,0.44,0.0,0.0,0.44,-0.44,0.0,0.0,0.44,0.51,2,2,1.5720524017467152
0.4,0.4,1.58,0.39,2.33,-0.38,0.0,0.38,-2.27,0.78,0.0,0.0,0.38,-0.38,0.77,0.2,2,2,-3.8167938931297662
0.0,-0.3,-0.1,0.4,-0.1,0.4,1.0,4.95,-3.3,1.46,0.0,1.92,-0.94,-0.48,0.0,-0.57,2,2,7.655502392344493
0.26,0.35,0.95,1.28,0.93,-0.59,-1.35,0.17,0.0,-0.17,0.68,2.29,-0.66,0.58,0.25,-0.18,2,2,-2.231404958677685
-2.3,-1.18,2.53,-1.53,-0.15,0.07,-0.89,-0.3,-0.37,0.22,-2.24,0.77,0.08,1.29,1.27,0.21,2,2,-0.295857988165682
-0.75,0.0,0.53,-0.17,-0.41,0.23,-0.06,0.82,0.06,1.33,0.51,-0.23,-0.57,-0.63,-0.4,1.07,2,2,0.63657407407407
-1.91,1.09,-1.92,-0.47,-2.05,0.56,-0.16,-1.52,1.14,-0.97,-3.01,0.08,1.09,2.07,0.97,1.26,2,2,-1.2048192771084376
-0.6,-0.35,0.26,0.35,0.95,1.28,0.93,-0.59,-1.35,0.17,0.0,-0.17,0.68,2.29,-0.66,0.54,2,2,1.083333333333325
-0.11,0.28,-0.51,-1.19,0.97,0.34,1.64,1.0,0.06,-1.1,-0.06,0.28,-0.72,-0.22,-0.11,-2.45,2,2,-2.188552188552184
0.3,-0.55,-0.47,-0.86,0.87,-0.6,0.56,-0.3,-0.56,0.04,0.65,1.12,-0.17,-0.73,-0.99,-0.88,1,2,2.6498696785403952
0.61,1.74,-0.46,-1.67,-0.33,-1.09,1.01,-2.23,1.16,-0.48,1.49,-1.09,0.1,1.72,0.38,0.31,1,2,5.9596433599249155
-0.29,-0.1,-1.47,0.6,3.21,-1.92,-0.78,-0.74,-0.45,0.2,-1.04,-0.95,-1.22,-2.72,0.16,0.13,1,2,0.4744333157617353
-0.94,-1.67,-1.05,-1.88,2.83,1.37,0.64,0.24,0.71,0.39,0.47,-0.54,0.08,-0.35,-0.04,0.05,1,2,-1.1773940345368938
0.57,-0.33,-0.19,0.33,0.52,0.84,-0.14,0.23,-1.44,1.51,0.46,0.37,-0.55,-0.14,-0.74,-0.61,1,2,-2.476635514018688
0.67,0.77,-0.9,-0.57,0.87,0.57,1.8,1.59,0.78,-1.41,-1.99,1.13,1.03,0.6,-1.97,-1.7,1,2,-1.216658867571363
-0.4,-0.35,-0.2,0.05,0.15,-0.2,0.0,0.1,0.05,0.15,-0.1,0.25,-0.05,0.15,0.1,2.7,1,1,1.1055276381909618
0.35,0.05,-0.35,0.0,-0.45,0.3,0.4,-0.15,-0.1,0.0,0.35,0.3,0.54,-0.49,-0.64,0.05,1,1,0.49529470034670453
0.15,0.0,-0.1,-0.2,0.05,0.1,-0.05,0.25,0.05,-0.25,0.2,0.1,-0.3,-0.25,0.05,0.7,1,1,0.6483790523690747
-0.68,-0.05,0.46,0.05,0.46,0.14,0.0,-0.09,-0.05,0.32,-0.36,-0.14,0.09,0.05,0.05,-0.05,1,1,0.5911778080945895
-0.23,0.09,0.14,0.0,0.0,0.14,-0.09,-0.09,-0.23,0.32,-0.05,-0.09,-0.36,-0.37,-0.05,-0.03,1,1,0.5499541704858002
0.0,-0.05,-0.44,0.05,0.64,0.44,0.15,-0.53,-0.1,0.24,-0.1,-0.83,-0.05,0.49,0.2,0.88,1,1,-2.093476144109052
8.37,-1.75,4.29,-1.54,-4.52,-2.82,6.09,3.0,-4.29,-1.88,-6.03,-3.01,3.51,-0.68,-2.05,-1.0,3,3,-16.517412935323385
3.02,-9.0,-3.01,-0.11,10.65,1.3,0.59,-2.07,7.84,0.84,-6.65,-0.2,-3.17,-0.41,0.51,0.58,3,3,12.589559877175027
8.2,3.9,-5.31,-0.88,7.44,4.34,-0.89,3.3,-4.06,3.02,-9.0,-3.01,-0.11,10.65,1.3,0.27,3,3,0.7920792079207928
6.09,3.0,-4.29,-1.88,-6.03,-3.01,3.51,-0.68,-2.05,-1.49,0.0,0.71,5.72,-2.94,-3.42,0.7,3,3,-2.8340080971659964
